SeqNo,text,hashtags,comments,likes
780,780,"I read somewhere that alpha women like to dominate sexually

Well- I’m an alpha woman - and -

While I love the sense of control I have sexually (she who has the pussy has the control)- I actually enjoy the submissiveness of sex to an alpha male.

For a control freak like me-  this is the only time I am able to let go of control and still get my needs met (and ohhhhh- how they get met 😈) With the right man

With the right communication

With the right level of trust

There is a power in submissiveness- the act of letting go - trusting another person with your body - with your heart - with your soul

To “allow” yourself this level of vulnerability - this level of powerlessness - is the ultimate in intimate power

Chris and I have an agreement - Fuck safe words.  They don’t exist or you are practicing “controlled submission”. Sometimes you have to “let go” and fuck - be controlled - let yourself become totally free and totally immersed into the pleasure of the experience !! Follow me for more info on how to #getyoursexyback and experience #sexualfreedom

#thequeenvexperience",everydaysexism,"|#womencharacter
#womencharacter
#fightwithdarkness
#womenintheword
#yesallwomen
#genderequality
#womensrights
#equality
#womenempowerment
#askingforit
#womenfreedom
#sexualterm
#sexishealth
#sexisart
#sexpositive
#letstalkaboutsex
#sexlives
#womensexuality
#embraceyoursexuality
#healthysexuality
#conscioussexuality
#femalesexuality
#freesexuality
#bodypositivity
#sexed
#freesexuality
#everydaysexism",7
781,781,"Are you more persuasive when you speak fast or when you speak slowly?

Source https://www.spring.org.uk/2010/11/are-fast-talkers-more-persuasive.php

#persuasion #persuasionskills #fasttalker #slowtalker #intelligentornot #credibilitycheck #psychologicalfacts #researchpaper #unbias #weunlearn #representationmatters #equalityforall #theirrelevantproject",everydaysexism,"|#genderequalityforall #blacklivesmatter #representationmatters #poc #stereotypes #genderneutralparenting #genderstereotypes #genderbias #childrengames #illustrationartists #sexism #everydaysexism #feministmedia #feminisminindia #unlearnandrelearn #parentinghacks #raisekindkids|Well, I read some other study that stated talking or walking fast was a sign of timidity and not authority, a truly powerful person is in no rush, so people who talk or walk fast are only deemed the position of worker bees. The most powerful people in the world talk slow, articulating well.|Check us out guys! We're a page dedicated to calling out intolerance and ignorance in an attempt to combat hatred. We take submissions!",233
782,782,🙏,everydaysexism,|#instawomen #instawoman #instafeminism #instagood #instadaily #instamovement #instapeople #instalove #wave #movement #women #woman #people #video #time #metoo #equality #womenempowerment #empowerment #follow #womensrights #humanrights #strongwomen #girl #feminism #feminismo #girlpower #everydaysexism #fem2 #imwithher|Actually though especially in these industries,35
783,783,"A long long time ago, I was tagged by @unstablebibliophile to share my paperback non-fiction stack!⁣
⁣
I have a completely different relationship with non-fiction compared to fiction! I struggle to just read a non-fiction book alongside nothing else. So I usually have one on the go with a fiction for months, and just pick it up every now and again!🤷🏼‍♀️⁣
⁣
I’m currently reading Everyday Sexism, but it’s a very emotional read, and therefore is taking me a while to finish. But I love it, and it’s a very important book to read. I’ve read This is Going to Hurt, and rated it 5⭐️⁣
⁣
I’ve tagged a few of you if you’d like to take part!⁣
⁣
Do you read non-fiction often?⁣
⁣
#nonfictionpaperbackstack #bornliars #booktag #thisisgoingtohurt #nonfiction #everydaysexism #currentlyreading #whatwouldfreuddo #psyq #psychology #tbr #bookstack",everydaysexism,|I never used to but I love nonfic now! 😍|I do try to as I love a memoir 🙌|Love a colourful book stack 💜|I loved This Is Going To Hurt 💜|Loved this is going to hurt plus the Laura Bates one sounds interesting and very much needed!|I like both fiction and non-fiction. Though I pick non-fiction once in a while,106
784,784,"#Repost @madelineleman shot at @monsterandbearstudios 👸🙌👑
・・・
💋🌸Have you seen our new video yet!? 🌸💋If you're into smashing the patriarchy and reclaiming the 'diva' then this is your jam! Comment if you've got the fever!🔥🔥🔥🔥🔥🔥🔥🔥Link to full vid in bio 🎥💪♀🤘#divawiththefeverofchange #desertswells #musicvideo #iamanastywoman #timesup #everydaysexism #fem2 #ladiestothefront #womeninthearts #newmusicfriday #tothegirls #womensreality 📸 @alexcardy and @jessica_barclay_lawton",everydaysexism,|😍,30
785,785,We stand with #ArrestUs!,everydaysexism,|#SurvivorsPower #Oct12Walk #MeToo #TimesUp #YesAllWomen #WomensReality #Feminist #Feminism #TheFutureIsFemale #RapeCulture #NoMeansNo #NastyWoman #IAmANastyWoman #BelieveSurvivors #IBelieveHer #EverydaySexism #ToTheGirls #WhyIStayed #HeForShe #Fem2 #SayHerName #WomensMarch #StopRape #ERA #ERANow #ProChoice #KeepAbortionLegal #YouKnowMe #StopStreetHarassment|It’s a crime in Australia?|I am a nasty woman? Wat|#arrestus 🙌,426
786,786,"Currently have @lizzobeeating ""Like A Girl"" song on repeat. Have you heard it? 🎵 DOWNLOAD NOW! 
SIDE NOTE: 📒 anyone else get annoyed when someone says you throw like a girl or punch like girl, etc? Correct them next time. Educate them the consequences when we associate weak behavior to girls. I'm here to raise an empowered queen in a society that makes it easy for her to feel that way. What about you?! ❤️
.
.
.
Follow @queenkongclothing for feminist art, clothing and community 👑👭⚡️
.
.
.
#yesallwomen #metoomovement #metoo #timesup #allmencan #shoutingback #sayhername #freethenipple #femaleempowerment #feminism #feminist #queenkongclothing #everydaysexism #feministispower #ibelieveher #nastywoman #intersectionalfeminism #feministclothing #feministasfuck #feminismisforeverybody #feminismos #feminista #girlpower #feminisme  #equality #feminismtag #feminismart #feministapparel",everydaysexism,|I so need this Tee!👌👌😂,38
787,787,"Since the inception of Future Fe+Male, we have been focused on human evolution, intending that the discussion should be focussed on working together rather than making the issues particularly about Women having to make all the changes. Bringing the Male voice  to the fore as ally’s  we hope to see the change in the quest for equality evolve with empathy. .
.
This Quote from @badassfeminists Inspired me as I’m reading The Moment Of Lift by
@melindafrenchgates #themomentoflift talks of of the importance of empowering women to change the world, and this in many cases involves men. An extraordinary read. .
.
wearefuturefemale #timesup #metoo  #feminism  #womensupportingwomen  #futurefemale #womenempowerment #womensaid #Iamfuturefemale  #equality  #everydaysexism #mensupportingwomen #womensupportingmen  #everydayequality #genderneutral #raisingboys #raisinggirls #equalityforeveryone #pressforprogress #habitualsexism #socialchange #reframethinking
#FutureFe+Male #bethechange #sexism #inequality",everydaysexism,|...not all men just the toxic ones! #HeForShe men|Absolutely. And also trying to do my best not to raise a toxic man too,92
788,788,"I've had men in my life do the same thing too because they're aware of how dangerous it can be for girls. Kudos to these friends 👊 have you had to done this? Comment below 👇
.
.
.
Follow @queenkongclothing for feminist art, clothing and community 👑👭⚡️
.
.
.
#yesallwomen #metoomovement #metoo #timesup #allmencan #shoutingback #sayhername #freethenipple #femaleempowerment #feminism #feminist #queenkongclothing #everydaysexism #feministispower #ibelieveher #nastywoman #intersectionalfeminism #feministclothing #feministasfuck #feminismisforeverybody #feminismos #feminista #girlpower #feminisme  #equality #feminismtag #feminismart #feministapparel",everydaysexism,"|My old flatmate and I used to send live locations on city mapper. If our phone was running low on battery we used to text each other and say ""if I am not home in 2 hours call the police"" and send a pic of what we were wearing for description purposes. This ish is no joke.",43
789,789,"Про “единичные” случаи домогательств.
⠀
Наверное, я плохая женщина. Недостаточно суровая. Не могу себя поставить в жизни как ту, которая пресекает все поползновения как только чует их. ⠀
Первый случай, что я помню, произошел, когда мне было 6 лет — левый дед шлепает меня по попе, говорит «какая сладкая девочка». Мне уже тогда стыдно.
⠀
Второе воспоминание — мне 8, гуляем около дома, откуда-то сверху начинают сыпаться монетки, рубль, два, пять — огромные деньги для ребёнка! В какой то момент поднимаю голову узнать, что же это за манна небесная. В окне стоит голый мужик, дрочит и кидает нам монетки.
⠀
Переносимся в мою взрослую жизнь. Я, уже усталая, еду в лабораторию на метро. Удалось сесть, я пытаюсь не заснуть. Напротив стоит мужчина приличного вида, в пальто, руки в карманах. Поезд дергается, полы пальто раздвигаются, я вижу член. Его носитель пугается и как ошпаренный выбегает на следующей остановке.
⠀
Самый запомнившийся случай — я иду в наушниках. Ко мне подходит дед, что-то говорит. Я достаю наушник, чтобы его услышать, спрашиваю «что случилось?». Он жестом предлагает мне наклониться, чтобы сказать на ухо. Я, нехотя, наклоняюсь. Он мне шепчет: «доченька, а можно тебе полизать? Там» и тычет пальцем в сторону моей промежности. Мне противно и стыдно, аж плакать хочется, я быстро ухожу. Но почему-то потом весь день чувствую себя грязной.
⠀
И это не все. Это только то, о чем я захотела рассказать.
⠀
И у большинства девушек/девочек/женщин есть такие истории, только они вам не рассказывают.
⠀
Надеюсь, кто захочет — поделится своими историями в комментариях. Потому что — я не “одна такая”.
⠀
⠀
#мне_нужна_гласность #социальныепроблемы #феминизмэтонестрашно #феминизмвроссии #ourfight #феминизм #everydaysexism",everydaysexism,"|По вашему мнению, когда/если феминизм победит, такие случаи пропадут?|Настя, конечно не одна🤪 Только недавно обсуждали эту тему с друзьями. Я вспомнила раннее майское утро около ГЗ и мимо проходящего эксгибициониста в плаще. К сожалению, от этого не спрячешься. Всегда будут люди с психическими отклонениями либо просто козлы. 🙄|Жесть 😲. А у Вас все эти случаи происходили в мегаполисе?|Мой мозг из чувства сохранности многие вещи потёр, но из запомнившихся.1) Мне 13 лет.Я на отдыхе ем мороженое  с клубникой ложечкой из красивого бокала на ножке. Мама ушла в туалет. И какой-то изврат за  пару столиков от нашего снимает меня на телефон 2) Мне лет 16. Иду в метро и возле входа в него стоит тачка с распахнутой дверью, где сидит самого обычного бизнесменского вида мужик-в костюмчике,с хуем наперевес 3) Мне 21. Еду в метро в институт.Дикая толкучка.И на выходе кто-то смачно решает потрогать меня за задницу.Я успеваю только повернуть голову и увидеть мужика, который прячет глаза, прежде чем толпа меня вынесла из вагона|Пишите лучше про вино😁|Испанский стыд за мужиков 🙈|Ох, ты совсем не одна. 1 - мне было лет 9, когда на рынке в толкучке кто-то решил целеустремлённо ""помять"" мне попу. Была маленькая и впала в ступор. Потом, когда уже вышли с рынка, пожаловалась бабушке и услышала ""Пф, подумаешь, что такого?"" Было вдвойне обидно, аж до слёз. 2 - уже лет 12 было, когда в электричке какой-то урод решил полапать. Закричала на весь вагон, но тоже никто особо не дернулся на помощь, хотя тот урод отстал. Вот из-за таких случаев (когда всем пофиг. А их было слишком дофига, хоть и большинство не про домогательства) у меня теперь ярость берсерка, если кого-то обижают. А если меня, то тем более) и напоследок - success-story. 3 - уже на 2 курсе в давке в метро чувствую, что кто-то пытается рукой мне между ног залезть (была в джинсах). Красный туман перед глазами, хватаю первое попавшееся - ключи, и, пока в давке он не может отойти, держу его за ворот, а длиннющий ключ прям у глаза. И проникновенно рассказываю, что целостность его зрения зависит от искусства машиниста и того, как сам он быстро уберёт руки (в ""здравом уме"" я б забоялась так делать, честно, это всё слепая ярость). Ну и что ты думаешь? Урод и те, кто стоял рядом и всё слышали, свалили с криками ""психическая"". Ну и имхо, всё будет плохо (и не только в этой части), пока люди как страусы себя ведут: я ничего не видел, не слышал, это твои проблемы, что такого, сама виновата.|Аж передернуло. Увы, тоже сталкивалась. Мозг тоже потер многое, как выше написали, из чувства самосохранения. Но помню лет в 10 на пляже мужика на мостике через реку Анапка, с яйцами, высунутыми из плавок. Стоял и смотрел на детей. Мы убежали, было очень мерзко и страшно. Домогательства всякие потом уже в более взрослом (скорее подростковом) возрасте от незнакомцев - дофига. Причем я даже юбки не носила, всегда в стиле «пацанка» была. Всегда это мерзко было и страшно. За жопу хватали в давке много раз, но это так.. жопа почему то не так страшно😂 а вот эксгибиционисты конечно люди-говно, жаль что реакция у нас не «пнуть по яйцам», а скорее скрыться|Дело было в Грузии, но, полагаю, это не особенно важно. Мне уже было 20+, ехала я в автобусе, внутри была толпа, и вот я почувствовала, как стоящий сзади мужик положил ладонь мне под колено и принялся протискиваться вверх под юбку. Отскочить было некуда, и я возмущённо сказала что-то вроде ""мужчина, вы охренели?"", на что он, нисколько не смущаясь и не прекращая своего занятия, ответил: ""я скоро выхожу"". Что в переводе означало: ""потерпи ещё, пока я тебя полапаю, уже немного осталось"".",60
