SeqNo,text,hashtags,comments,likes
169,"We absolutely love our office space 😻 At Odell Law, we find it important to have a calm, comfortable place to work, as it boosts productivity and employee happiness! We want our clients to know how much care and detail we put into their cases, but we also want them to feel this attention to detail when they walk into a meeting with us.",workplaceharassment,"|👍🏻|.
.
.
.
.
.
.
#employmentlaw #losangeles #orangecounty #lawyer #wrongfulterminationlawyer #eeoc #workplacediscrimination #employmentattorney #instalaw #instalawyer #abogado #attorneyatlaw #odellaw #lawyersofinstagram #retaliation #workplaceharassment #employeerights #wrongfultermination #feha #officedecor #officespace|It’s beautiful.|Disclaimer: This post is a legal advertisement, and any comments provided does not create an attorney-client relationship.",34
170,"Dealing with difficult coworkers is a challenge, yet it will be worthwhile and rewarding. Learn how to improve your own work environment with these 10 tips to help you #speakfullynow. Link in bio.

#speakfully #speakfullynow #workplaceharassment #employeeadvocacy #employeeappreciation #companyculture #workculture #futureofwork #findyourvoice #daretolead #businessleaders #speakup #speakout #yourstorymatters #hr #humanresources #humanresourcemanagement #hrtech #startupwomen #startupbusiness",workplaceharassment,|Dealing with difficult co-workers is like a pain in the head|Thanks for your tips tough,26
171,,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|Sabotaging and taking credit is much bigger than this|Truth!|So True!!!!,33
172,,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|Always. 💯🙌|❤️,46
173,"A new leaked viral memo from Google proves that tech giants are ultimately not light years ahead of their corporate counterparts in ages past, as the evangelists would have us believe. The memo, titled ""I'm Not Returning to Google After Maternity, and Here Is Why"" is the experience of a worker navigating her pregnancy. Link in bio to read the latest feminist news!",workplaceharassment,|#openletr #openletrcommunity #genderequality #feminist #feminism #women #woman #womenempowerment #empoweringwomen #empowerment #womenempoweringwomen #harassment #discrimination #survivor #politics #womenintechnology #womenrights #activism #tech #culture #socialactivism #google|#maternity #pregnancy #workplace #workplacebullying #workplacewellness #workplacediscrimination #workplaceharassment,30
174,"We find it very important to ensure our clients understand the law and the legal process. We won't confuse you with legal jargon and will always go that extra mile! (For a cup of Starbucks ☕️ though, maybe an additional mile 😉😁🕺) #review",workplaceharassment,"|.
.
.
.
.
.
.
#employmentlaw #losangeles #orangecounty #lawyer #wrongfulterminationlawyer #eeoc #workplacediscrimination #employmentattorney #instalaw #instalawyer #abogado #attorneyatlaw #odellaw #lawyersofinstagram #retaliation #workplaceharassment #employeerights #wrongfultermination #feha|Disclaimer: This post is a legal advertisement, and any comments provided does not create an attorney-client relationship.",30
175,It's time to let the new soul journey begin...#seekingfutureadvice#physics#mediums#seekingprofessionaladvice#singer#songwriter#model#actor#author#seekinglegaladvice#lawyers#workplaceharassment#seekingsexualadvice#virgin#peternorth#enriqueiglesias#snoopdogg#pitbull#playboy#playboymansion#playgirl#seekingtravel#joshgates#zakbagans#chriskeefer# seeking and they say...knock and it shall be opened to you!!,workplaceharassment,"|Please message me...each and all!!|Also seeking #paranormaladvice#|#walgreensceos#garymasseyjr#|#attorneysatlaw#|Yeah, ill pay that 👍|Check out the @NotMe.App a tool to report workplace harassment and discrimination within any work sector",11
176,Work week humor ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|@team_lildokes|Oh lawd!!! I have been there!!|@amarie_cocob|😂😂😂😂|🤣🤣🤣🤣 😭|😂|😂😂,60
177,,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination,62
178,"Let’s fight together to take a stand against workplace bullying. It should not exist. Don’t be afraid to speak up. You can save a life. If we don’t take a stand, who will? Enough is enough. You can find another employer that will appreciate your hard work. You can build your own business and succeed as an Entrepreneur! You can do anything you put your mind to! Stand with us in this fight to #rebuildyourcareer , especially if your employer or manager is purposely trying to destroy it. Be tired of being the victim, and start fighting back!",workplaceharassment,|#rebuild #motivation #entrepreneur #entrepreneurship #careerchange #workplacebullying #workplaceharassment #abuseawareness #fightforchange #makechanges #supportsmallbusiness #supportlocal #supportgroup #newlife #womenempowerment #studentsuccess #careersuccess #employmentlaw #movement #bestrong #metoo #metoomovement #empoweringwomen #empoweredwomen|Check out the @NotMe.App a tool to report workplace harassment and discrimination within any work sector,4
179,Website is live. Still a work in progress but it’s important for you all to watch the progress. Follow us so you don’t miss out! If you haven’t already joined our #facebookgroup then look us up at https://facebook.com/rebuildyourcareer | Let’s support one another as we rebuild and create the future we all deserve! #nofakebots please and thank you.,workplaceharassment,|#rebuild #motivation #entrepreneur #entrepreneurship #careerchange #workplacebullying #workplaceharassment #abuseawareness #fightforchange #makechanges #supportsmallbusiness #supportlocal #supportgroup #newlife #womenempowerment #studentsuccess #careersuccess #employmentlaw #movement #bestrong #metoo #metoomovement #empoweringwomen #empoweredwomen #rebuildyourcareer,2
180,"Emma Watson has launched a hotline that provides women with legal advice on workplace sexual harassment 🙌

If you're in need of legal advice regarding sexual harassment and you live in England or Wales, you can call 0207 490 0152.

Check out the full article about the hotline - Link in bio! 💜",workplaceharassment,|#emmawatson #timesup #timesupuk #sexualharassment #hotline #legaladvice #feminism #feminist #workplaceharassment,86
181,"Monday Career Q&A: ""When do I go to HR if I'm being harrassed at work?"" -HR Harry

Special thank you to David from Innocenti Jones and Claudia from Pressable for helping us answer this weeks question.

Check out the video to hear what they had to say!",workplaceharassment,|#humanresources #hr #harassment #shrm #workplaceharassment #careeradvice #advice #techtalentcentral #techtalent #satechtalent #informationtechnology #techjobs|Hey @jchavez311 I see you girl! 😀|Thanks for these videos! We're building interventions against workplace harassment in the Netherlands and this is very helpful!|@jchavez311 @techtalentcentral love that y'all included subject matter experts. Can't wait to see what else y'all have up your sleeve 🙌🏼|✊,24
182,Happy Monday ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination,30
183,"The employer’s duty to prevent harassment and discrimination is affirmative and mandatory. 🙅🏽‍♀️🤦🏽‍♀️🙋🏽‍♀️🤷🏽‍♀️⚖️🏛
.
.
.
.
#topemployers #employersduty #employeerights #sexualharassment #harassmentatwork #workplaceharassment #workdiscrimination #companypolicy #employmentlaw #employmentlawyers #lawyersofinstagram #lawyerstories #employeeengagement #losangeleslawyer #losangeleslawyers",workplaceharassment,|#metoo #metoomovement #lawyerup,15
